bsr,basin,bsr_crosswalk_status,species,life_stage,LS_corrected_score_source,species_aggregate_score,fish_use_score,LS_corrected_score,life_stage_fish_use_normalization_max,bsr_match_review_required,input_review_status,population_priority,limiting_factor,vulnerability_rank_min,vulnerability_rank_max,vulnerability_score_min,vulnerability_score_max,vulnerability_score,source_vulnerability_rows,source_life_stages,vulnerability_review_flag,uncertainty_notes,condition_score_raw_1_5,condition_score_source,condition_score,n,any_flag,risk_component
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,0.0,1.16,0.5242,0.0,3.59,False,Exact BSR identifier,0.24,Increased Sediment Quantity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Summer Rearing,No,,3.13,0.57925,0.537175,5,True,0.0
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,0.0,1.16,0.5242,0.0,3.59,False,Exact BSR identifier,0.24,Non-Native Species Interactions and Competition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Summer Rearing,No,,5.0,1.0,1.0,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,0.0,1.16,0.5242,0.0,3.59,False,Exact BSR identifier,0.24,Predation,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Summer Rearing,No,,5.0,1.0,1.0,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,0.0,1.16,0.5242,0.0,3.59,False,Exact BSR identifier,0.24,Riparian Condition,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Summer Rearing,No,,5.0,1.0,1.0,5,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,0.0,1.16,0.5242,0.0,3.59,False,Exact BSR identifier,0.24,Side Channel and Wetland Habitat,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Summer Rearing,No,,5.0,1.0,1.0,5,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,0.0,1.16,0.5242,0.0,3.59,False,Exact BSR identifier,0.24,Summer Water Temperature,1,1,1.0,1.0,1.0,1,Summer Rearing,No,,4.31,0.84475,0.8292249999999999,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,0.0,1.16,0.5242,0.0,3.59,False,Exact BSR identifier,0.24,Water Quality,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Summer Rearing,No,,4.64,0.919,0.9108999999999999,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Summer Rearing,0.0,1.16,0.5242,0.0,3.59,False,Exact BSR identifier,0.24,Winter Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Summer Rearing,No,,3.91,0.75475,0.730225,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Altered Flow Timing,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,4.64,0.919,0.9108999999999999,3,False,0.2195357081456427
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Altered Primary Productivity,10,13,0.15142857142857147,0.36357142857142855,0.36357142857142855,2,Adult Migration & Holding | Juvenile Emigration,No,,3.42,0.6445,0.60895,3,False,0.06772645941305214
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Anthropogenic Barriers,2,13,0.15142857142857147,0.9292857142857143,0.9292857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,2.92,0.532,0.48519999999999996,3,True,0.13792946252288105
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Channel and Habitat Structure,3,5,0.7171428571428571,0.8585714285714285,0.8585714285714285,2,Adult Migration & Holding | Juvenile Emigration,No,,4.78,0.9505,0.9455500000000001,5,False,0.2483407119021091
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Decreased Sediment Quantity,11,12,0.2221428571428571,0.2928571428571428,0.2928571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,2.61,0.46225,0.408475,5,True,0.036593865986868285
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Decreased Water Quantity,2,3,0.8585714285714285,0.9292857142857143,0.9292857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,5.0,1.0,1.0,3,False,0.28427341822522884
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Floodplain Condition,6,8,0.505,0.6464285714285714,0.6464285714285714,2,Adult Migration & Holding | Juvenile Emigration,No,,5.0,1.0,1.0,5,False,0.19774592120970952
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Increased Sediment Quantity,10,11,0.2928571428571428,0.36357142857142855,0.36357142857142855,2,Adult Migration & Holding | Juvenile Emigration,No,,3.13,0.57925,0.537175,5,True,0.05974375701651413
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Non-Native Species Interactions and Competition,8,12,0.2221428571428571,0.505,0.505,2,Adult Migration & Holding | Juvenile Emigration,No,,5.0,1.0,1.0,3,False,0.1544821727019499
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Predation,1,14,0.08071428571428574,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,5.0,1.0,1.0,3,False,0.3059052924791087
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Riparian Condition,9,14,0.08071428571428574,0.4342857142857143,0.4342857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,5.0,1.0,1.0,5,False,0.13285029844807006
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Side Channel and Wetland Habitat,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,2,Adult Migration & Holding | Juvenile Emigration,No,,5.0,1.0,1.0,5,False,0.17611404695582972
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Summer Water Temperature,1,15,0.010000000000000009,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,4.31,0.84475,0.8292249999999999,3,False,0.2536643161559889
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Water Quality,5,6,0.6464285714285714,0.7171428571428571,0.7171428571428571,2,Adult Migration & Holding | Juvenile Emigration,No,,4.64,0.919,0.9108999999999999,3,False,0.19983123388778354
UGR5,Upper Grande Ronde,exact_identifier,Chinook,Migration,3.23,1.16,0.5242,0.8997214484679666,3.59,False,Exact BSR identifier,0.34,Winter Water Temperature,9,15,0.010000000000000009,0.4342857142857143,0.4342857142857143,2,Adult Migration & Holding | Juvenile Emigration,No,,3.91,0.75475,0.730225,3,False,0.09701060918424195
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Altered Flow Timing,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,"Spawning, Incubation, Emergence",No,,4.64,0.919,0.9108999999999999,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Altered Primary Productivity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,"Spawning, Incubation, Emergence",No,,3.42,0.6445,0.60895,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Anthropogenic Barriers,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,"Spawning, Incubation, Emergence",No,,2.92,0.532,0.48519999999999996,3,True,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Channel and Habitat Structure,1,1,1.0,1.0,1.0,1,"Spawning, Incubation, Emergence",No,,4.78,0.9505,0.9455500000000001,5,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Decreased Sediment Quantity,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,"Spawning, Incubation, Emergence",No,,2.61,0.46225,0.408475,5,True,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Decreased Water Quantity,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,"Spawning, Incubation, Emergence",No,"Uncertainty, summer quantity",5.0,1.0,1.0,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Floodplain Condition,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,"Spawning, Incubation, Emergence",No,,5.0,1.0,1.0,5,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Increased Sediment Quantity,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,"Spawning, Incubation, Emergence",No,,3.13,0.57925,0.537175,5,True,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Non-Native Species Interactions and Competition,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,"Spawning, Incubation, Emergence",No,,5.0,1.0,1.0,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Predation,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,"Spawning, Incubation, Emergence",No,"uncertainty, no data",5.0,1.0,1.0,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Riparian Condition,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,"Spawning, Incubation, Emergence",No,,5.0,1.0,1.0,5,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Side Channel and Wetland Habitat,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,"Spawning, Incubation, Emergence",No,,5.0,1.0,1.0,5,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Summer Water Temperature,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,"Spawning, Incubation, Emergence",No,,4.31,0.84475,0.8292249999999999,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Water Quality,8,8,0.505,0.505,0.505,1,"Spawning, Incubation, Emergence",No,,4.64,0.919,0.9108999999999999,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Spawning,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Winter Water Temperature,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,"Spawning, Incubation, Emergence",No,,3.91,0.75475,0.730225,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Altered Flow Timing,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,Winter Rearing,No,,4.64,0.919,0.9108999999999999,3,False,0.013376238460007957
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Altered Primary Productivity,8,8,0.505,0.505,0.505,1,Winter Rearing,No,,3.42,0.6445,0.60895,3,False,0.01242071413649025
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Anthropogenic Barriers,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Winter Rearing,No,,2.92,0.532,0.48519999999999996,3,True,0.0015817751691205736
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Channel and Habitat Structure,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,Winter Rearing,No,,4.78,0.9505,0.9455500000000001,5,False,0.03549010739156387
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Decreased Sediment Quantity,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Winter Rearing,No,,2.61,0.46225,0.408475,5,True,0.003664978138678869
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Decreased Water Quantity,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,Winter Rearing,No,,5.0,1.0,1.0,3,False,0.02325308396339037
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Floodplain Condition,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Winter Rearing,No,,5.0,1.0,1.0,5,False,0.03182152805411858
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Increased Sediment Quantity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Winter Rearing,No,,3.13,0.57925,0.537175,5,True,0.0032854674691603666
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Non-Native Species Interactions and Competition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Winter Rearing,No,,5.0,1.0,1.0,3,False,0.011828491842419417
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Winter Rearing,No,,5.0,1.0,1.0,3,False,0.017540787902904895
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Riparian Condition,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Winter Rearing,No,,5.0,1.0,1.0,5,False,0.028965380023875845
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Side Channel and Wetland Habitat,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Winter Rearing,No,,5.0,1.0,1.0,5,False,0.03467767608436132
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Summer Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Winter Rearing,No,,4.31,0.84475,0.8292249999999999,3,False,0.0003349237465181061
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Water Quality,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Winter Rearing,No,,4.64,0.919,0.9108999999999999,3,False,0.023782899423000395
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Winter Rearing,0.58,0.82,0.5242,0.1615598885793872,3.59,False,Exact BSR identifier,0.25,Winter Water Temperature,1,1,1.0,1.0,1.0,1,Winter Rearing,No,,3.91,0.75475,0.730225,3,False,0.029493767409470753
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Altered Flow Timing,7,7,0.5757142857142857,0.5757142857142857,0.5757142857142857,1,Summer Rearing,No,,4.64,0.919,0.9108999999999999,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Altered Primary Productivity,8,8,0.505,0.505,0.505,1,Summer Rearing,No,,3.42,0.6445,0.60895,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Anthropogenic Barriers,2,2,0.9292857142857143,0.9292857142857143,0.9292857142857143,1,Summer Rearing,No,,2.92,0.532,0.48519999999999996,3,True,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Channel and Habitat Structure,3,3,0.8585714285714285,0.8585714285714285,0.8585714285714285,1,Summer Rearing,No,,4.78,0.9505,0.9455500000000001,5,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Decreased Sediment Quantity,13,13,0.15142857142857147,0.15142857142857147,0.15142857142857147,1,Summer Rearing,No,,2.61,0.46225,0.408475,5,True,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Decreased Water Quantity,5,5,0.7171428571428571,0.7171428571428571,0.7171428571428571,1,Summer Rearing,No,,5.0,1.0,1.0,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Floodplain Condition,11,11,0.2928571428571428,0.2928571428571428,0.2928571428571428,1,Summer Rearing,No,,5.0,1.0,1.0,5,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Increased Sediment Quantity,14,14,0.08071428571428574,0.08071428571428574,0.08071428571428574,1,Summer Rearing,No,,3.13,0.57925,0.537175,5,True,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Non-Native Species Interactions and Competition,12,12,0.2221428571428571,0.2221428571428571,0.2221428571428571,1,Summer Rearing,No,,5.0,1.0,1.0,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Predation,9,9,0.4342857142857143,0.4342857142857143,0.4342857142857143,1,Summer Rearing,No,,5.0,1.0,1.0,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Riparian Condition,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,1,Summer Rearing,No,,5.0,1.0,1.0,5,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Side Channel and Wetland Habitat,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,1,Summer Rearing,No,,5.0,1.0,1.0,5,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Summer Water Temperature,1,1,1.0,1.0,1.0,1,Summer Rearing,No,,4.31,0.84475,0.8292249999999999,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Water Quality,6,6,0.6464285714285714,0.6464285714285714,0.6464285714285714,1,Summer Rearing,No,,4.64,0.919,0.9108999999999999,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Summer Rearing,0.0,0.82,0.5242,0.0,3.59,False,Exact BSR identifier,0.25,Winter Water Temperature,15,15,0.010000000000000009,0.010000000000000009,0.010000000000000009,1,Summer Rearing,No,,3.91,0.75475,0.730225,3,False,0.0
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Migration,2.68,0.82,0.5242,0.7465181058495822,3.59,False,Exact BSR identifier,0.25,Altered Flow Timing,4,4,0.7878571428571428,0.7878571428571428,0.7878571428571428,2,Adult Migration & Holding | Juvenile Emigration,No,,4.64,0.919,0.9108999999999999,3,False,0.13393637266215677
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Migration,2.68,0.82,0.5242,0.7465181058495822,3.59,False,Exact BSR identifier,0.25,Altered Primary Productivity,10,10,0.36357142857142855,0.36357142857142855,0.36357142857142855,2,Adult Migration & Holding | Juvenile Emigration,No,,3.42,0.6445,0.60895,3,False,0.041319183943493834
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Migration,2.68,0.82,0.5242,0.7465181058495822,3.59,False,Exact BSR identifier,0.25,Anthropogenic Barriers,1,2,0.9292857142857143,1.0,1.0,2,Adult Migration & Holding | Juvenile Emigration,No,,2.92,0.532,0.48519999999999996,3,True,0.09055264623955432
UGR5,Upper Grande Ronde,exact_identifier,Steelhead,Migration,2.68,0.82,0.5242,0.7465181058495822,3.59,False,Exact BSR identifier,0.25,Channel and Habitat Structure,5,8,0.505,0.7171428571428571,0.7171428571428571,2,Adult Migration & Holding | Juvenile Emigration,No,,4.78,0.9505,0.9455500000000001,5,False,0.1265524421010744
